"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000779","condensed chromosome, centromeric region","37/2140","184/22834",0.201086956521739,2.14561661926046,5.01741780001866,6.60711558726192e-06,0.000389735560825898,0.000308268707650867,"Actb/Ahctf1/Atrx/Bod1/Ccnb1/Cdc20/Cenpb/Cenpc1/Cenpt/Cenpv/Chmp2a/Chmp2b/Dsn1/Cenpp/Ercc6l/H3f3a/Hnrnpu/Incenp/Itgb3bp/Kansl1/Kat5/Kif2c/Mad1l1/Ndel1/Nup107/Nup133/Nup98/Plk3/Pmf1/Psen2/Rangap1/Sgo1/Smarcb1/Smarcd2/Spc24/Spc25/Spdl1",37
"GO:0005643","nuclear pore","21/2140","78/22834",0.269230769230769,2.87271746944644,5.32767535772956,6.64321978680508e-06,0.000389735560825898,0.000308268707650867,"Ahctf1/Chmp2a/Chmp2b/Kpnb1/Lbr/Mad1l1/Nup107/Nup133/Nup153/Nup210/Nup54/Nup98/Nup58/Pom121/Ranbp17/Rangap1/Tnks/Vps4b/Xpo4/Xpo7/Xpot",21
"GO:0000776","kinetochore","35/2140","173/22834",0.202312138728324,2.15868942790773,4.91945183873573,1.00865119197375e-05,0.000546223414730397,0.000432045733242195,"Actb/Ahctf1/Bod1/Ccnb1/Cdc20/Cenpc1/Cenpt/Cenpv/Chmp2a/Chmp2b/Dsn1/Cenpp/Ercc6l/H3f3a/Hnrnpu/Incenp/Itgb3bp/Kansl1/Kat5/Kif2c/Mad1l1/Ndel1/Nup107/Nup133/Nup98/Plk3/Pmf1/Psen2/Rangap1/Sgo1/Smarcb1/Smarcd2/Spc24/Spc25/Spdl1",35
"GO:0005681","spliceosomal complex","41/2140","219/22834",0.187214611872146,1.9975974053685,4.77029486643447,1.35334724445398e-05,0.000680540328639716,0.000538286234824177,"Ddx5/Cwc22/Cwc25/Eif4a3/Dnajc17/Hnrnpa2b1/Hnrnpm/Hnrnpu/Isy1/Lsm6/Luc7l3/Mfap1b/Pabpc1/Ppil1/Ppp1r8/Prkrip1/Prpf18/Prpf38b/Prpf3/Prpf40a/Ptbp2/Rbm48/Rheb/Rnpc3/Sart1/Sf3b1/Sf3b2/Smndc1/Snrnp70/Snrpb/Snu13/Snw1/Srrm1/Srsf2/Syncrip/Tra2b/Ttf2/U2af1/Ybx1/Zcchc8/Zrsr2",41
"GO:0090575","RNA polymerase II transcription regulator complex","45/2140","250/22834",0.18,1.92061682242991,4.70667955131271,1.50356653669414e-05,0.000705673894555115,0.000558166103797332,"Nr1h3/Taf11/Atf2/Atf5/Atf6/Cdk7/Cebpg/Clock/Crem/E2f3/Gtf2f2/Hnrnpab/Hnrnpu/Ing2/Junb/Rb1/Med16/Med17/Med1/Med26/Mxd3/Ncoa2/Nfe2/Nfe2l2/Nfyb/Nfyc/Nr1h2/Rfxank/Nr5a2/Rfxap/Smad4/Taf10/Taf3/Taf6/Taf6l/Taf7/Taf8/Taf9b/Tcf7/Tcf7l1/Atxn7/Tle1/Tle4/Trip4/Yap1",45
"GO:0044391","ribosomal subunit","39/2140","206/22834",0.189320388349515,2.02006623718356,4.72938915358814,1.66330726285479e-05,0.000710660462936219,0.000562110324302123,"Rpl18a/Mrpl15/Mrpl19/Mrpl38/Mrpl39/Mrpl41/Mrpl48/Mrpl54/Mrps16/Mrps24/Mrps25/Mrps28/Mrps30/Mterf4/Npm1/Nsun3/Ptcd3/Rpl10l/Rpl13a/Rpl30/Rpl32/Rpl34/Rpl35/Rpl7/Rpl7l1/Rplp1/Rps11/Rps12/Rps13/Rps15a/Rps17/Rps27/Rps27rt/Rps3/Rps6/Rps7/Rpl23a/Snu13/Uba52",39
"GO:0034399","nuclear periphery","29/2140","135/22834",0.214814814814815,2.29209415022499,4.84198940414347,1.73629059479346e-05,0.000710660462936219,0.000562110324302123,"Actb/Ahctf1/Akap8/Akap8l/Blm/Sptbn4/Clic4/Dag1/Eif6/Gmcl1/Hnrnpa2b1/Hnrnpm/Hnrnpu/Lbr/Lmnb2/Npm1/Nup107/Nup153/Nup98/Pml/Prpf40a/Rad21/Rnf220/Sf3b1/Smarcb1/Smarcd2/Snw1/Srrm1/Xpot",29
"GO:0005819","spindle","60/2140","370/22834",0.162162162162162,1.73028542561253,4.55424198727166,1.88598238328451e-05,0.000710660462936219,0.000562110324302123,"Katnal1/Anapc5/Haus1/Trappc14/Bod1/Ccdc57/Ccnb1/Ccsap/Cdc14b/Cdk1/Cdk5rap2/Cenpv/Chmp2a/Chmp2b/Ckap2/Cltc/Ctdp1/Dlgap5/Dsn1/E4f1/Ciao2b/Cep44/Spata17/Haspin/Haus4/Haus6/Hnrnpu/Incenp/Kat5/Katnal2/Kif18b/Kif23/Kif2a/Kif2c/Limk2/Rb1/Lsm14a/Mad1l1/Map2k5/Mzt2/Nin/Npm1/Nsmce1/Plk3/Pmf1/Rab11a/Rangap1/Rps3/Rps6ka1/Septin1/Sgo1/Spdl1/Tnks/Tubb2b/Tubb4b/Tubgcp3/Vps4b/Hepacam2/Wdr62/Wdr73",60
"GO:0005840","ribosome","46/2140","260/22834",0.176923076923077,1.88778576563623,4.62974150752997,1.91797568121991e-05,0.000710660462936219,0.000562110324302123,"Abcf1/Canx/Eef1a1/Etf1/Rpl18a/Mrpl15/Mrpl19/Mrpl38/Mrpl39/Mrpl41/Mrpl48/Mrpl54/Mrps16/Mrps24/Mrps25/Mrps28/Mrps30/Mterf4/Nck1/Npm1/Nsun3/Pelo/Ptcd3/Rnf10/Rpl10l/Rpl13a/Rpl30/Rpl32/Rpl34/Rpl35/Rpl7/Rpl7l1/Rplp1/Rps11/Rps12/Rps13/Rps15a/Rps17/Rps27/Rps27rt/Rps3/Rps6/Rps7/Rpl23a/Snu13/Uba52",46
"GO:0000793","condensed chromosome","54/2140","325/22834",0.166153846153846,1.77287706685838,4.51273834721199,2.43191514720482e-05,0.000856034131816096,0.000677096375195447,"Lig4/Actb/Ago3/Ahctf1/Akap8/Atrx/Blm/Bod1/Ccnb1/Cdc20/Cdk2/Cenpb/Cenpc1/Cenpt/Cenpv/Chek1/Chmp2a/Chmp2b/Dsn1/Cenpp/Ercc6l/H3f3a/Hnrnpu/Hus1/Incenp/Itgb3bp/Kansl1/Kat5/Kif2c/Mad1l1/Ncaph/Ndel1/Nsmce1/Nup107/Nup133/Nup98/Plk3/Pmf1/Psen2/Psmc3ip/Rad21/Rad50/Rad9a/Rangap1/Rcc1/Sgo1/Smarcb1/Smarcd2/Smc5/Spc24/Spc25/Spdl1/Syn1/Tuba1a",54
"GO:0061695","transferase complex, transferring phosphorus-containing groups","48/2140","279/22834",0.172043010752688,1.83571500351723,4.51653143889015,2.71278447779904e-05,0.000909428701128823,0.00071932981892516,"Taf11/Atg14/Ccnb1/Ccnd1/Ccnf/Ccng1/Polr1g/Cdc73/Cdk13/Cdk1/Cdk2/Cdk5/Cdk7/Ceacam1/Chuk/Cnppd1/Gtf2f2/Rb1/Nrbf2/Pex2/Pfkl/Pik3c2a/Pola2/Pold1/Pold2/Pole2/Pole4/Polg/Polr2a/Polr2e/Polr2m/Polr3a/Prkaa2/Prkab1/Prpsap1/Pycard/Sesn2/Snw1/Strada/Taf10/Taf3/Taf6/Taf6l/Taf7/Taf8/Taf9b/Atxn7/Znfx1",48
"GO:0044666","MLL3/4 complex","7/2140","12/22834",0.583333333333333,6.22422118380062,5.82105202838504,3.25835125519083e-05,0.00104267240166106,0.000824721442103324,"Ash2l/Dpy30/Kdm6b/Kmt2c/Kmt2d/Ncoa6/Paxip1",7
"GO:0034708","methyltransferase complex","24/2140","106/22834",0.226415094339623,2.41587021689296,4.69852910342447,3.64947301952781e-05,0.00111705608945547,0.000883556625780417,"Ash2l/Bod1/Cbll1/Dpy30/Epop/Ezh2/Hcfc1/Ino80c/Kansl1/Kdm6b/Kmt2a/Kmt2c/Kmt2d/Mettl14/Mettl3/Ncoa6/Wdr4/Paxip1/Prmt5/Senp3/Sirt1/Snrpb/Taf6/Taf7",24
"GO:0035097","histone methyltransferase complex","19/2140","76/22834",0.25,2.66752336448598,4.6825004735743,5.53921194571828e-05,0.00162483550407736,0.00128519435056358,"Ash2l/Bod1/Dpy30/Epop/Ezh2/Hcfc1/Ino80c/Kansl1/Kdm6b/Kmt2a/Kmt2c/Kmt2d/Ncoa6/Paxip1/Prmt5/Senp3/Sirt1/Taf6/Taf7",19
"GO:0098800","inner mitochondrial membrane protein complex","30/2140","151/22834",0.198675496688742,2.1198861174723,4.43995165111522,5.99091105410061e-05,0.00168704055283473,0.00133439660952388,"Micos13/Ndufs2/Atp5mc3/Atp5mf/Atp5me/Atp5po/Cox6a1/Cox7a2/Cox7c/Cox8a/Ndufb1/Dnajc19/Micos10/Ndufa4/Ndufa6/Ndufa9/Ndufb10/Ndufb6/Ndufs4/Ndufs8/Ndufv2/Pam16/Sdhc/Timm17a/Timm21/Timm50/Timm9/Uqcc3/Uqcrfs1/Uqcrq",30
"GO:0000803","sex chromosome","13/2140","42/22834",0.30952380952381,3.30264797507788,4.80316082625068,7.84383663233076e-05,0.00212386961121571,0.00167991480911052,"Birc2/Cdk2/Macroh2a2/H3f3a/Hnrnpu/Pcgf2/Rad18/Smarcb1/Smc5/Sumo1/Ube2b/Usp7/Xist",13
"GO:0022626","cytosolic ribosome","27/2140","134/22834",0.201492537313433,2.14994420421258,4.29321256677647,0.000106819595508087,0.00278522204584049,0.00220302401652156,"Eef1a1/Etf1/Rpl18a/Pelo/Rnf10/Rpl10l/Rpl13a/Rpl30/Rpl32/Rpl34/Rpl35/Rpl7/Rpl7l1/Rplp1/Rps11/Rps12/Rps13/Rps15a/Rps17/Rps27/Rps27rt/Rps3/Rps6/Rps7/Rpl23a/Snu13/Uba52",27
"GO:0000228","nuclear chromosome","45/2140","271/22834",0.166051660516605,1.77178673655895,4.11007443473125,0.000112818056663972,0.00283656828183701,0.0022436372923023,"Sinhcaf/Hmga2/Actr6/Ago3/Atrx/Blm/Chek1/Clock/Cpsf6/Dhx9/Dmap1/Fignl1/Gins2/Macroh2a2/H3f3a/Hcfc1/Helb/Hnrnpu/Hus1/Incenp/Ing2/Ino80/Ino80b/Ino80c/Kat5/Mcm6/Morf4l1/Mus81/Ncaph/Pola2/Pold1/Pold2/Pole2/Pole4/Psmc3ip/Rad21/Rad50/Rad9a/Rcc1/Smarcb1/Srsf2/Tardbp/Syn1/Xpa/Zbtb32",45
"GO:0000932","P-body","20/2140","90/22834",0.222222222222222,2.37113187954309,4.19115007875486,0.000206657487316947,0.00501678865762519,0.00396812380365389,"Ago2/Ajuba/Btbd1/Cnot1/Cnot2/Dcps/Igf2bp1/Lsm14a/Lsm6/Nanos3/Patl2/Pnrc1/Pnrc2/Sqstm1/Trim71/Wtip/Ybx1/Ythdf1/Ythdf2/Zfp36",20
"GO:0000792","heterochromatin","22/2140","104/22834",0.211538461538462,2.25713515456506,4.13204531441656,0.000217412458156581,0.00510194568474111,0.0040354803636783,"Hmga2/Sall4/Atrx/Cbx7/Cdkn2a/Cenpb/Cenpc1/Ezh2/H1f5/Igfbp3/Incenp/Kdm4a/Mbd3/Pcgf2/Pml/Sall1/Sirt1/Sirt6/Sumo1/Suv39h1/Suv39h2/Top2b",22
"GO:1902555","endoribonuclease complex","11/2140","35/22834",0.314285714285714,3.35345794392523,4.48072940631539,0.000237834920424893,0.00540115432190724,0.00427214509014493,"Ago2/Ago3/Dgcr8/Dhx9/Dicer1/Pop4/Pop7/Rpp21/Rpp25l/Rpp38/Rpp40",11
"GO:1905348","endonuclease complex","12/2140","41/22834",0.292682926829268,3.12295418281286,4.37520047126399,0.000265180402738383,0.00583396886024443,0.00461448792923042,"Ago2/Ago3/Dgcr8/Dhx9/Dicer1/Mus81/Pop4/Pop7/Rpp21/Rpp25l/Rpp38/Rpp40",12
"GO:0015934","large ribosomal subunit","25/2140","130/22834",0.192307692307692,2.0519410496046,3.86792498310305,0.000400125777257715,0.00853601658149792,0.00675172364176495,"Rpl18a/Mrpl15/Mrpl19/Mrpl38/Mrpl39/Mrpl41/Mrpl48/Mrpl54/Mrps30/Mterf4/Npm1/Nsun3/Rpl10l/Rpl13a/Rpl30/Rpl32/Rpl34/Rpl35/Rpl7/Rpl7l1/Rplp1/Rps12/Rpl23a/Snu13/Uba52",25
"GO:0005657","replication fork","18/2140","81/22834",0.222222222222222,2.37113187954309,3.97528762906556,0.000420858406536018,0.00871424465298108,0.00689269650332983,"Blm/Chek1/Dmap1/Helb/Mus81/Pola2/Pold1/Pold2/Rad18/Rfc1/Rfc4/Rfc5/Recql5/Donson/Tex264/Ube2b/Xpa/Xrcc2",18
"GO:0000123","histone acetyltransferase complex","19/2140","89/22834",0.213483146067416,2.27788512023522,3.88427525901995,0.000504433977714952,0.0101463291517522,0.00802543080334466,"Actb/Atf2/Brd1/Dmap1/Epc1/Hcfc1/Kansl1/Kansl2/Kat5/Morf4l1/Morf4l2/Pole4/Taf10/Taf6/Taf6l/Taf7/Taf9b/Atxn7/Yeats4",19
"GO:1904949","ATPase complex","27/2140","148/22834",0.182432432432432,1.94657110381409,3.71510667879828,0.000573366960383499,0.0112125094474995,0.00886874625856347,"Actb/Actr6/Arid1a/Atp5mc3/Atp5mf/Atp5me/Atp5po/Atp6v0d1/Atp6v1a/Bptf/Chd3/Ddx21/Dmap1/Dpf2/Gatad2a/Ino80/Ino80b/Ino80c/Kat5/Mbd3/Sall1/Sf3b1/Smarcb1/Smarcd2/Ss18/Vcp/Vps4b",27
"GO:0030684","preribosome","22/2140","112/22834",0.196428571428571,2.09591121495327,3.73875715785874,0.000643303711945264,0.0122401571137694,0.00968158360224878,"Bms1/Eif6/Slx9/Mak16/Nat10/Tbl3/Rpf1/Rps11/Rps12/Rps13/Rps15a/Rps17/Rps19bp1/Rps27/Rps27rt/Rps6/Rps7/Rrp1/Rrp7a/Bop1/Snu13/Utp20",22
"GO:0098803","respiratory chain complex","19/2140","92/22834",0.206521739130435,2.20360625761885,3.71989066852163,0.000776529737102938,0.0140127838776811,0.0110836762429625,"Ndufs2/Cox6a1/Cox6b2/Cox7a2/Cox7c/Cox8a/Ndufb1/Ndufa4/Ndufa6/Ndufa9/Ndufb10/Ndufb6/Ndufs4/Ndufs8/Ndufv2/Sdhc/Uqcc3/Uqcrfs1/Uqcrq",19
"GO:0030496","midbody","32/2140","190/22834",0.168421052631579,1.79706837186424,3.5478230944116,0.000804439659511454,0.0140127838776811,0.0110836762429625,"Anln/Trappc14/Bcl3/Ccdc66/Klhdc8b/Cdk1/Cenpc1/Cenpv/Cep126/Chmp2a/Chmp2b/Clic4/Ctdp1/Mplkipl1/Gnai3/Hnrnpu/Incenp/Ist1/Keap1/Kif23/Nat10/Nexmif/Pkn1/Rad21/Septin1/Stx2/Vps37b/Vps4b/Hepacam2/Wiz/Zfp330/Zfyve26",32
"GO:0016363","nuclear matrix","21/2140","107/22834",0.196261682242991,2.094130491746,3.64801072800673,0.0008541439168364,0.0140127838776811,0.0110836762429625,"Actb/Ahctf1/Akap8/Akap8l/Blm/Sptbn4/Clic4/Gmcl1/Hnrnpa2b1/Hnrnpm/Hnrnpu/Npm1/Pml/Prpf40a/Rad21/Sf3b1/Smarcb1/Smarcd2/Snw1/Srrm1/Xpot",21
"GO:0016591","RNA polymerase II, holoenzyme","16/2140","72/22834",0.222222222222222,2.37113187954309,3.74719608695102,0.000861017758963734,0.0140127838776811,0.0110836762429625,"Taf11/Cdc73/Cdk7/Gtf2f2/Pex2/Polr2a/Polr2e/Polr2m/Taf10/Taf3/Taf6/Taf6l/Taf7/Taf8/Taf9b/Atxn7",16
"GO:0030532","small nuclear ribonucleoprotein complex","16/2140","72/22834",0.222222222222222,2.37113187954309,3.74719608695102,0.000861017758963734,0.0140127838776811,0.0110836762429625,"Cd2bp2/Sart3/Lsm6/Luc7l3/Larp7/Ppih/Prpf18/Prpf3/Prpf40a/Sart1/Sf3b1/Sf3b2/Snrnp70/Snrpb/Snu13/Mepce",16
"GO:0000922","spindle pole","27/2140","152/22834",0.177631578947368,1.89534554845057,3.56154103272948,0.000876314246769974,0.0140127838776811,0.0110836762429625,"Katnal1/Bod1/Ccnb1/Cdc14b/Cdk5rap2/Ctdp1/Dlgap5/Dsn1/Cep44/Spata17/Kat5/Katnal2/Kif2a/Mad1l1/Nin/Npm1/Nsmce1/Plk3/Pmf1/Rab11a/Sgo1/Spdl1/Tnks/Tubgcp3/Vps4b/Wdr62/Wdr73",27
"GO:0030880","RNA polymerase complex","20/2140","100/22834",0.2,2.13401869158879,3.65467226760765,0.000876963596245315,0.0140127838776811,0.0110836762429625,"Taf11/Polr1g/Cdc73/Cdk7/Gtf2f2/Pex2/Pola2/Polr2a/Polr2e/Polr2m/Polr3a/Taf10/Taf3/Taf6/Taf6l/Taf7/Taf8/Taf9b/Atxn7/Znfx1",20
"GO:0035861","site of double-strand break","18/2140","86/22834",0.209302325581395,2.2332753749185,3.68471437284201,0.000895703514908593,0.0140127838776811,0.0110836762429625,"Actr2/Atf2/Chd1l/Epc1/Helb/Hus1/Kat5/Cgas/Nabp1/Nabp2/Rad18/Rad50/Rfwd3/Rnf169/Sirt6/Smc5/Wrap53/Vcp",18
"GO:0070603","SWI/SNF superfamily-type complex","19/2140","94/22834",0.202127659574468,2.15672101809505,3.61379469666063,0.00102101072213555,0.0152995277515631,0.012101450628853,"Actb/Actr6/Arid1a/Bptf/Chd3/Ddx21/Dmap1/Dpf2/Gatad2a/Ino80/Ino80b/Ino80c/Kat5/Mbd3/Sall1/Sf3b1/Smarcb1/Smarcd2/Ss18",19
"GO:0045293","mRNA editing complex","6/2140","14/22834",0.428571428571429,4.57289719626168,4.30024174434044,0.00104124068570293,0.0152995277515631,0.012101450628853,"Cbll1/Hnrnpab/Mettl14/Mettl3/Rbm47/Syncrip",6
"GO:0043209","myelin sheath","34/2140","209/22834",0.162679425837321,1.73580467736887,3.43643034982196,0.001054874065045,0.0152995277515631,0.012101450628853,"Actb/Actr1a/Atp5po/Atp6v1a/Canx/Ckb/Cltc/Cox6a1/Eef1a1/Ezr/Gapdh/Hsp90aa1/Hspa9/Mif/Ncmap/Ndufv2/Nefh/Nefm/Nsf/Pdha1/Pebp1/Dpysl2/Rala/Slc25a12/Slc25a3/Syn1/Tuba1a/Tuba1b/Tubb4b/Uba52/Uqcrfs1/Vcp/Wdr1/Ywhag",34
"GO:1902562","H4 histone acetyltransferase complex","11/2140","41/22834",0.268292682926829,2.86270800091179,3.83885860062147,0.00106488190316277,0.0152995277515631,0.012101450628853,"Actb/Atf2/Dmap1/Epc1/Hcfc1/Kansl1/Kansl2/Kat5/Morf4l1/Morf4l2/Yeats4",11
"GO:0055029","nuclear DNA-directed RNA polymerase complex","19/2140","95/22834",0.2,2.13401869158879,3.56174224482734,0.00116612548379608,0.0157977080429341,0.0124954957456821,"Taf11/Polr1g/Cdc73/Cdk7/Gtf2f2/Pex2/Pola2/Polr2a/Polr2e/Polr2m/Polr3a/Taf10/Taf3/Taf6/Taf6l/Taf7/Taf8/Taf9b/Atxn7",19
