"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903313","positive regulation of mRNA metabolic process","40/2107","149/23040",0.268456375838926,2.93556473627378,7.51998191507728,2.96757234043537e-10,1.60410773965715e-07,1.33554954230311e-07,"Adarb1/Ago2/Btg2/Ccnb1/Cdc73/Cnot1/Cnot2/Cnot6/Dcps/Dhx36/Dhx9/Dnd1/Eif4a3/Exosc3/Hnrnpd/Hnrnpu/Igf2bp1/Mettl14/Mettl3/Nanos3/Nup98/Pabpc1/Patl2/Pnldc1/Prdx6/Prmt5/Qki/Rc3h2/Snrnp70/Snw1/Syncrip/Tardbp/Thrap3/Tra2b/Trim71/Ybx1/Ythdf1/Ythdf2/Tut7/Zfp36",40
"GO:0034248","regulation of amide metabolic process","80/2107","426/23040",0.187793427230047,2.05351711598495,6.96315471427864,3.83783871294844e-10,1.89409725840673e-07,1.57698929068403e-07,"Abcf1/Ago2/Ago3/Ajuba/Apoe/Bcl3/Mlst8/Btg2/C1qbp/Caprin2/Cdk5rap1/Cnbp/Cnot1/Cnot2/Cnot6/Ccn1/Dhx36/Dhx9/Dnajc1/Eefsec/Eif2ak2/Eif3d/Eif3k/Eif4a3/Eif4g2/Eif6/Etf1/Gapdh/Gsk3a/Hap1/Hnrnpd/Hnrnpu/Igf2bp1/Khdrbs1/Lsm14a/Mettl14/Mettl3/Nanos3/Nat10/Nck1/Nfe2l2/Npm1/Nsmaf/Nsun3/Pa2g4/Tent2/Patl2/Pdik1l/Pelo/Pla2g6/Plxnb2/Pml/Ptcd3/Rps6kb2/Pum3/Qki/Rcc1l/Rpl13a/Rplp1/Rps3/Rpusd3/Rtn3/Sars1/Sesn2/Sox4/Syncrip/Tcof1/Tigar/Tmed10/Trap1/Trim71/Tsfm/Tyms/Wtip/Ybx1/Ythdf1/Ythdf2/Zfp36/Zfp385a/Zfp750",80
"GO:0043488","regulation of mRNA stability","43/2107","169/23040",0.254437869822485,2.78227267238256,7.37773865448993,4.14114772271906e-10,1.89409725840673e-07,1.57698929068403e-07,"Myd88/Ago2/Brf1/Btg2/Carhsp1/Cnot1/Cnot2/Cnot6/Dcps/Dhx36/Dhx9/Dicer1/Dnd1/Exosc3/Tent5c/Fastk/Hnrnpa0/Hnrnpd/Hnrnpu/Igf2bp1/Mettl14/Mettl3/Nanos3/Npm1/Nrde2/Pabpc1/Patl2/Pnldc1/Qki/Rbm47/Rc3h2/Senp1/Syncrip/Tardbp/Tbrg4/Thrap3/Trim71/Vegfa/Ybx1/Ythdf1/Ythdf2/Tut7/Zfp36",43
"GO:0006402","mRNA catabolic process","55/2107","250/23040",0.22,2.40569530137636,7.08985541132063,6.34736989815551e-10,2.69581867245947e-07,2.24448726549063e-07,"Myd88/Ago2/Ago3/Brf1/Btg2/Carhsp1/Ddx5/Cnot1/Cnot2/Cnot6/Dcps/Dhx36/Dhx9/Dicer1/Dnd1/Eif4a3/Etf1/Exosc3/Tent5c/Fastk/Hnrnpa0/Hnrnpab/Hnrnpd/Hnrnpu/Igf2bp1/Lsm6/Mettl14/Mettl3/Nanos3/Npm1/Nrde2/Pabpc1/Tent2/Patl2/Pelo/Pnldc1/Pnrc1/Pnrc2/Qki/Rbm47/Rc3h2/Senp1/Smg7/Supv3l1/Syncrip/Tardbp/Tbrg4/Thrap3/Trim71/Vegfa/Ybx1/Ythdf1/Ythdf2/Tut7/Zfp36",55
"GO:0061013","regulation of mRNA catabolic process","45/2107","187/23040",0.240641711229947,2.63141197282296,7.10658871886702,1.14364726522447e-09,4.53341775934979e-07,3.77443725498293e-07,"Myd88/Ago2/Brf1/Btg2/Carhsp1/Cnot1/Cnot2/Cnot6/Dcps/Dhx36/Dhx9/Dicer1/Dnd1/Eif4a3/Exosc3/Tent5c/Fastk/Hnrnpa0/Hnrnpab/Hnrnpd/Hnrnpu/Igf2bp1/Mettl14/Mettl3/Nanos3/Npm1/Nrde2/Pabpc1/Patl2/Pnldc1/Qki/Rbm47/Rc3h2/Senp1/Syncrip/Tardbp/Tbrg4/Thrap3/Trim71/Vegfa/Ybx1/Ythdf1/Ythdf2/Tut7/Zfp36",45
"GO:0006364","rRNA processing","49/2107","216/23040",0.226851851851852,2.48062015503876,6.93622219139688,1.82073204649494e-09,6.76629546778682e-07,5.63348869385901e-07,"Bms1/Bud23/Cdkn2a/Ddx21/Ddx56/Dicer1/Eif6/Eri1/Exosc3/Slx9/Gtpbp4/Lsm6/Mak16/Ybey/Mphosph6/Mrm1/Mterf4/Nat10/Nol11/Tbl3/Npm1/Nsun3/Nvl/Pa2g4/Pop4/Pop7/Rbm34/Rpf1/Rpl35/Rpl7/Rpl7l1/Rpp38/Rpp40/Rps17/Rps27/Rps27rt/Rps6/Rps7/Rrp1/Rrp7a/Sart1/Bop1/Snu13/Suv39h1/Tfb1m/Tsr2/Utp20/Wbp11/Ythdf2",49
"GO:0044772","mitotic cell cycle phase transition","80/2107","442/23040",0.180995475113122,1.97918165477282,6.59458915796174,2.29107547008968e-09,8.0133733795019e-07,6.671782003611e-07,"Nfix/Actb/Adam17/Anapc1/Anapc5/Ankrd17/Appl1/Appl2/Arid1a/Bard1/Blm/Cacul1/Camk2g/Ccdc57/Ccnb1/Ccnd1/Ccnf/Ccng1/Cdc14b/Cdc20/Cdc23/Cdc73/Cdk1/Cdk2/Cdk5rap2/Cdk7/Cdkn2a/Cdkn2b/Chek1/Chmp2a/Crlf3/Ctdp1/Dpf2/E2f3/Ezh2/Pabir1/Foxn3/Haspin/Hus1/Id2/Incenp/Ino80/Klf4/Rb1/Mad1l1/Mbtps1/Mbtps2/Mdm2/Larp7/Nabp1/Nabp2/Cenpj/Pdpn/Plk3/Pml/Ppp6c/AY074887/Rab11a/Rad21/Rad50/Rbl1/Rcc1/Rfwd3/Rps6/Rrm2b/Smarcb1/Smarcd2/Smc5/Donson/Spc24/Spc25/Spdl1/Taf10/Taok1/Tfap4/Trim39/Trim71/Ube2s/Vps4b/Mepce",80
"GO:0042254","ribosome biogenesis","63/2107","318/23040",0.19811320754717,2.16636369334921,6.64465777633817,3.27277346208722e-09,1.08110616697615e-06,9.00108397204457e-07,"Rbis/Bms1/Bud23/C1qbp/Cdkn2a/Ddx21/Ddx28/Ddx56/Dhx30/Dicer1/Eif6/Eri1/Exosc3/Slx9/Gnl3l/Grwd1/Gtpbp10/Gtpbp4/Lsm6/Mak16/Ybey/Mphosph6/Mrm1/Mterf4/Nat10/Nol11/Tbl3/Npm1/Nsun3/Nvl/Pa2g4/Pop4/Pop7/Rbm34/Rpf1/Rpl10l/Rpl35/Rpl7/Rpl7l1/Rpp38/Rpp40/Rps11/Rps12/Rps13/Rps15a/Rps17/Rps19bp1/Rps27/Rps27rt/Rps6/Rps7/Rrp1/Rrp7a/Sart1/Bop1/Rpl23a/Snu13/Suv39h1/Tfb1m/Tsr2/Utp20/Wbp11/Ythdf2",63
"GO:0006417","regulation of translation","68/2107","359/23040",0.18941504178273,2.07124943648509,6.49015509034973,5.48031926417855e-09,1.71505149183188e-06,1.42791919664442e-06,"Abcf1/Ago2/Ago3/Ajuba/Bcl3/Btg2/C1qbp/Caprin2/Cdk5rap1/Cnbp/Cnot1/Cnot2/Cnot6/Dhx36/Dhx9/Dnajc1/Eefsec/Eif2ak2/Eif3d/Eif3k/Eif4a3/Eif4g2/Eif6/Etf1/Gapdh/Hnrnpd/Hnrnpu/Igf2bp1/Khdrbs1/Lsm14a/Mettl14/Mettl3/Nanos3/Nat10/Nck1/Npm1/Nsun3/Pa2g4/Tent2/Patl2/Pdik1l/Pelo/Plxnb2/Pml/Ptcd3/Rps6kb2/Pum3/Qki/Rcc1l/Rpl13a/Rplp1/Rps3/Rpusd3/Sars1/Sesn2/Sox4/Syncrip/Tcof1/Trap1/Trim71/Tsfm/Tyms/Wtip/Ybx1/Ythdf1/Ythdf2/Zfp36/Zfp385a",68
"GO:0043487","regulation of RNA stability","43/2107","185/23040",0.232432432432432,2.54164368450083,6.67924852117675,8.14591370860274e-09,2.30282617508522e-06,1.9172891995372e-06,"Myd88/Ago2/Brf1/Btg2/Carhsp1/Cnot1/Cnot2/Cnot6/Dcps/Dhx36/Dhx9/Dicer1/Dnd1/Exosc3/Tent5c/Fastk/Hnrnpa0/Hnrnpd/Hnrnpu/Igf2bp1/Mettl14/Mettl3/Nanos3/Npm1/Nrde2/Pabpc1/Patl2/Pnldc1/Qki/Rbm47/Rc3h2/Senp1/Syncrip/Tardbp/Tbrg4/Thrap3/Trim71/Vegfa/Ybx1/Ythdf1/Ythdf2/Tut7/Zfp36",43
"GO:0000375","RNA splicing, via transesterification reactions","60/2107","304/23040",0.197368421052632,2.15821946893813,6.44939484067034,8.90766936208545e-09,2.30282617508522e-06,1.9172891995372e-06,"Acin1/Esrp2/Rbm6/C1qbp/Cenatac/Cdk13/Ddx5/Cwc22/Cwc25/Dcps/Dhx9/Eif4a3/Gemin7/Dnajc17/Hnrnpa2b1/Hnrnpm/Hnrnpu/Hnrnpul1/Sart3/Isy1/Khdrbs1/Lsm6/Luc7l3/Malat1/Mettl14/Mettl3/Mfap1b/Larp7/Npm1/Nup98/Paxbp1/Ppil1/Prdx6/Prmt5/Prpf18/Prpf3/Prpf40a/Ptbp2/Puf60/Qki/Rbm14/Rbm47/Rnpc3/Sart1/Scaf11/Sf3b1/Sf3b2/Snrnp70/Snrpb/Snu13/Snw1/Srpk1/Srrm1/Srrm4/Srsf2/Srsf7/Thrap3/Tra2b/U2af1/Zrsr2",60
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","60/2107","304/23040",0.197368421052632,2.15821946893813,6.44939484067034,8.90766936208545e-09,2.30282617508522e-06,1.9172891995372e-06,"Acin1/Esrp2/Rbm6/C1qbp/Cenatac/Cdk13/Ddx5/Cwc22/Cwc25/Dcps/Dhx9/Eif4a3/Gemin7/Dnajc17/Hnrnpa2b1/Hnrnpm/Hnrnpu/Hnrnpul1/Sart3/Isy1/Khdrbs1/Lsm6/Luc7l3/Malat1/Mettl14/Mettl3/Mfap1b/Larp7/Npm1/Nup98/Paxbp1/Ppil1/Prdx6/Prmt5/Prpf18/Prpf3/Prpf40a/Ptbp2/Puf60/Qki/Rbm14/Rbm47/Rnpc3/Sart1/Scaf11/Sf3b1/Sf3b2/Snrnp70/Snrpb/Snu13/Snw1/Srpk1/Srrm1/Srrm4/Srsf2/Srsf7/Thrap3/Tra2b/U2af1/Zrsr2",60
"GO:0000398","mRNA splicing, via spliceosome","60/2107","304/23040",0.197368421052632,2.15821946893813,6.44939484067034,8.90766936208545e-09,2.30282617508522e-06,1.9172891995372e-06,"Acin1/Esrp2/Rbm6/C1qbp/Cenatac/Cdk13/Ddx5/Cwc22/Cwc25/Dcps/Dhx9/Eif4a3/Gemin7/Dnajc17/Hnrnpa2b1/Hnrnpm/Hnrnpu/Hnrnpul1/Sart3/Isy1/Khdrbs1/Lsm6/Luc7l3/Malat1/Mettl14/Mettl3/Mfap1b/Larp7/Npm1/Nup98/Paxbp1/Ppil1/Prdx6/Prmt5/Prpf18/Prpf3/Prpf40a/Ptbp2/Puf60/Qki/Rbm14/Rbm47/Rnpc3/Sart1/Scaf11/Sf3b1/Sf3b2/Snrnp70/Snrpb/Snu13/Snw1/Srpk1/Srrm1/Srrm4/Srsf2/Srsf7/Thrap3/Tra2b/U2af1/Zrsr2",60
"GO:0006401","RNA catabolic process","59/2107","298/23040",0.197986577181208,2.16497899300191,6.42185125529451,1.04831254557395e-08,2.59719433165946e-06,2.16237451834837e-06,"Myd88/Ago2/Ago3/Brf1/Btg2/Carhsp1/Ddx5/Cnot1/Cnot2/Cnot6/Dcps/Dhx36/Dhx9/Dicer1/Dis3l/Dnd1/Eif4a3/Elob/Etf1/Exosc3/Tent5c/Fastk/Grsf1/Hnrnpa0/Hnrnpab/Hnrnpd/Hnrnpu/Igf2bp1/Lsm6/Mettl14/Mettl3/Nanos3/Npm1/Nrde2/Oas2/Pabpc1/Tent2/Patl2/Pelo/Pnldc1/Pnrc1/Pnrc2/Qki/Rbm47/Rc3h2/Senp1/Smg7/Supv3l1/Syncrip/Tardbp/Tbrg4/Thrap3/Trim71/Vegfa/Ybx1/Ythdf1/Ythdf2/Tut7/Zfp36",59
"GO:0002181","cytoplasmic translation","37/2107","150/23040",0.246666666666667,2.69729473184623,6.61650035120822,1.65194658947572e-08,3.92898976840905e-06,3.27120202539128e-06,"Cnbp/Dhx36/Dhx9/Drg1/Eif2s2/Eif3a/Eif3d/Eif4a1/Etf1/Hnrnpd/Hnrnpu/Igf2bp1/Mettl3/Rpl18a/Nck1/Rpl13a/Rpl30/Rpl32/Rpl34/Rpl7/Rplp1/Rps11/Rps12/Rps13/Rps15a/Rps17/Rps3/Rps6/Rps7/Rwdd1/Sars1/Rpl23a/Syncrip/Uba52/Ybx1/Ythdf2/Zfp385a",37
"GO:0051170","import into nucleus","42/2107","185/23040",0.227027027027027,2.48253569183802,6.42316018082161,2.50112427782774e-08,5.71987882921681e-06,4.76226213709467e-06,"Akap1/Appl1/Appl2/Atf2/Bcl3/Bmp4/Cabp1/Cdan1/Cdk1/Ddx5/Dmap1/E2f3/Ei24/Hikeshi/Hsp90aa1/Hsp90ab1/Ipo13/Ipo8/Kpna2/Kpnb1/Med1/Notch1/Nup107/Nup133/Nup153/Nup54/Nup98/Nup58/Phip/Pml/Pola2/Pom121/Ranbp6/Rangrf/Sirt6/Spg11/Sqstm1/Sumo1/Tardbp/Tnpo1/Tnpo3/Ubr5",42
"GO:0051054","positive regulation of DNA metabolic process","61/2107","321/23040",0.190031152647975,2.07798659563804,6.17048945523705,2.9189096603566e-08,6.42808771869642e-06,5.35190336555832e-06,"Map3k4/Actb/Actr2/Arid1a/Atrx/Bax/Blm/Cacybp/Cdk1/Cdk2/Cebpg/Dhx36/Dhx9/Dmap1/Dpf2/Dscc1/Epc1/Exosc3/Gch1/Gfer/Gli1/Hdac10/Hnrnpa2b1/Hnrnpab/Hnrnpd/Hsp90aa1/Igfbp3/Ino80/Ino80b/Ino80c/Kat5/Klf4/Morf4l1/Morf4l2/Nabp2/Npm1/Nvl/Paxip1/Pdgfb/Pfn1/Pml/Rad50/Rfc4/Rfc5/Rps3/Sirt1/Sirt6/Smarcb1/Smarcd2/Stn1/Syncrip/Tigar/Tinf2/Tnks/Wrap53/Ube2b/Ube2v2/Usp7/Vegfa/Wiz/Yeats4",61
"GO:1901987","regulation of cell cycle phase transition","78/2107","452/23040",0.172566371681416,1.88700958877068,6.04236541648627,3.1293166621692e-08,6.64532745473502e-06,5.53277303089539e-06,"Actb/Adam17/Anapc5/Ankrd17/Appl1/Appl2/Arid1a/Atf2/Atf5/Atrip/Bard1/Blm/Ccnb1/Ccnd1/Ccng1/Cdc14b/Cdc20/Cdc23/Cdc73/Cdk1/Cdk2/Cdk5rap2/Cdk7/Cdkn2a/Cdkn2b/Chek1/Clock/Crlf3/Dpf2/Dyrk3/Ezh2/Pabir1/Fem1b/Foxn3/Gli1/Haspin/Hus1/Id2/Incenp/Ino80/Klf4/Rb1/Mad1l1/Mbtps1/Mbtps2/Mdm2/Larp7/Mus81/Nabp1/Nabp2/Npm1/Cenpj/Paxip1/Pdpn/Plk3/Pml/AY074887/Ptpn11/Rab11a/Rad21/Rad50/Rad9a/Rbl1/Rfwd3/Rps6/Rrm2b/Smarcb1/Smarcd2/Donson/Spc24/Spc25/Spdl1/Taok1/Tfap4/Tiprl/Trim39/Vps4b/Mepce",78
"GO:0006606","protein import into nucleus","41/2107","180/23040",0.227777777777778,2.49074513526341,6.37015329793925,3.30826884913677e-08,6.78309192309214e-06,5.64747310253728e-06,"Akap1/Appl1/Appl2/Atf2/Bcl3/Bmp4/Cabp1/Cdk1/Ddx5/Dmap1/E2f3/Ei24/Hikeshi/Hsp90aa1/Hsp90ab1/Ipo13/Ipo8/Kpna2/Kpnb1/Med1/Notch1/Nup107/Nup133/Nup153/Nup54/Nup98/Nup58/Phip/Pml/Pola2/Pom121/Ranbp6/Rangrf/Sirt6/Spg11/Sqstm1/Sumo1/Tardbp/Tnpo1/Tnpo3/Ubr5",41
