"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0140236","translation at presynapse","21/2156","47/23040",0.446808510638298,4.77479966841669,8.32327733803438,2.57248420689002e-10,1.36575525165797e-07,1.17398824714435e-07,"Rps14/Rps24/Rpl10/Rpl10a/Rpl12/Rpl13/Rpl14/Rpl17/Rpl22/Rpl27a/Rpl28/Rpl29/Rpl36/Rpl37/Rpl37a/Rpl38/Rpl5/Rplp2/Rps16/Rps5/Rpl4",21
"GO:0045786","negative regulation of cell cycle","77/2156","400/23040",0.1925,2.05714285714286,6.85290659589701,7.15736979183266e-10,3.4832532986919e-07,2.99416636291666e-07,"Ppp2r3d/Timeless/Anapc15/Apc/Lcmt1/Aven/Babam1/Baz1b/Birc5/Brca2/Casp2/Cdk2ap2/Cdk6/Cdkn1a/Cdt1/Cep192/Chmp4c/Clspn/Ctdsp1/Ctdspl/Ctnnb1/Rnaseh2b/Dmrt1/Dna2/Dync1li1/Epm2a/Ercc6/Foxk1/Hexim1/Hexim2/Hhex/Jade1/Plk1/Kat2b/Khdc3/Knl1/Lats1/Mapk14/Mdc1/Mdm1/Mov10l1/Mrnip/Msh2/Muc1/Nbn/Nek2/Nme6/Nubp1/Nupr2/Pinx1/Pkd2/Ppp2r5c/Ptprk/Rad51/Rbl2/Rpa2/Sde2/Setmar/Sox2/Stil/Syf2/Taok3/Ticrr/Topbp1/Trim35/Trim37/Trp53/Ttk/Usp28/Vps4a/Wapl/Wee1/Ythdc2/Zfp207/Zfp655/Zw10/Zwint",77
"GO:0006397","mRNA processing","90/2156","498/23040",0.180722891566265,1.93128730133894,6.75074149825214,7.99836559953257e-10,3.59311193086694e-07,3.08859963920411e-07,"Rbm4b/Srrm2/Arl6ip4/Armc7/Arvcf/Coil/Bcas2/Cdk12/Celf1/Clns1a/Cpsf2/Cstf3/Dbr1/Ddx39a/Ddx39b/Dus3l/Dyrk1a/Eif1/Exosc10/Ramac/Fip1l1/Dazap1/Gemin2/Gemin6/Hnrnpf/Hnrnph1/Hnrnpl/Hspa8/Htatsf1/Iws1/Kat8/Lsm10/Lsm4/Lsm8/Luc7l2/Luc7l/Magoh/Mblac1/Mbnl1/Ncbp2/Nono/Pan2/Pan3/Tent4b/Pcbp4/Phrf1/Pnn/Prmt9/Prpf4b/Prpf6/Rbm22/Rbm27/Rbmxl2/Rest/Rngtt/Rsrp1/Sde2/Sf3b4/Sf3b6/Sfpq/Sfswap/Smn1/Snrpc/Snrpg/Son/Srsf10/Srsf1/Srsf3/Srsf4/Srsf5/Syf2/Tdrd3/Tfip11/Thoc1/Thoc5/Thoc7/Tsen2/Txnl4a/U2af2/Ubl5/Upf3a/Usp4/Wdr33/Xrn2/Ythdc1/Zc3h13/Zc3h14/Zfp326/Zpr1/Zranb2",90
"GO:0065004","protein-DNA complex assembly","44/2156","176/23040",0.25,2.67161410018553,7.152627404939,9.84276810886105e-10,4.09429113519181e-07,3.51940779086693e-07,"Anp32b/Asf1a/Atf7ip/Cdt1/Chaf1a/Chaf1b/Chrac1/Creb1/Dr1/Ep300/Gtf2a2/Gtf2b/H1f0/Hat1/H1f1/H1f2/H1f3/H1f6/H3c2/H3c7/H3c13/Hp1bp3/Kat6a/Kat6b/Med11/Med21/Med28/Med7/Naa60/Tbp/Rad51/Rad52/Rsf1/Set/Smarca4/Sugt1/Taf12/Taf13/Taf1/Taf1b/Taf5/Terf1/Trp53/Tspyl4",44
"GO:0007059","chromosome segregation","79/2156","418/23040",0.188995215311005,2.01968912836992,6.75989233900651,1.05161587376502e-09,4.09429113519181e-07,3.51940779086693e-07,"Clasp1/Abraxas2/Actl6a/Anapc15/Apc/Lcmt1/Aspm/Nup62/Baz1b/Bcl7a/Bcl7b/Birc5/Brca2/Ccne2/Stard9/Cdt1/Cenpu/Cep192/Chmp4c/Ctcf/Ddb1/Ddx3x/Smarcc1/Dync1h1/Dync1li1/Gtf2b/Plk1/Kat2b/Khdc3/Kif11/Knl1/Lats1/Mapk15/Mybl2/Naa60/Ncapg2/Ncapg/Nde1/Nek2/Nup43/Pinx1/Ppp2r1a/Prc1/Psrc1/Pum1/Rcc2/Rgs14/Rmi2/Rrs1/Sass6/Sgo2a/Slc25a5/Smarca4/Smarcad1/Smarcd1/Smc3/Spag5/Spata22/Stag1/Stil/Sycp3/Terb2/Terf1/Top1/Top3b/Wrap73/Ttk/Ttl/Tubgcp4/Tubgcp5/Ube2c/Uhrf1/Vps4a/Wapl/Washc1/Zcwpw1/Zfp207/Zw10/Zwint",79
"GO:0008380","RNA splicing","83/2156","450/23040",0.184444444444444,1.97105751391466,6.68409236950345,1.3453389483435e-09,4.85289964015448e-07,4.17149934821498e-07,"Rbm4b/Srrm2/Arl6ip4/Armc7/Arvcf/Coil/Bcas2/Ccnl2/Cdk12/Celf1/Clk2/Clns1a/Dbr1/Ddx39a/Ddx39b/Dyrk1a/Eif1/Exosc10/Fus/Dazap1/Gemin2/Gemin6/Hnrnpf/Hnrnph1/Hnrnpl/Hspa8/Htatsf1/Ildr1/Ivns1abp/Iws1/Kat2b/Lsm10/Lsm4/Lsm8/Luc7l2/Luc7l/Magoh/Mbnl1/Ncbp2/Nono/Pcbp4/Pnn/Prpf4b/Prpf6/Prx/Rbm12b1/Rbm22/Rbmxl2/Rest/Rsrp1/Sde2/Sf3b4/Sf3b6/Sfpq/Sfswap/Sgf29/Smn1/Snrpc/Snrpg/Son/Srsf10/Srsf1/Srsf3/Srsf4/Srsf5/Syf2/Taf12/Taf15/Tfip11/Thoc1/Thoc5/Thoc7/Tsen2/Txnl4a/U2af2/Ubl5/Upf3a/Usp4/Ythdc1/Zc3h13/Zfp326/Zpr1/Zranb2",83
"GO:0010948","negative regulation of cell cycle process","64/2156","312/23040",0.205128205128205,2.19209362066505,6.81171390212351,1.42820626654759e-09,4.85289964015448e-07,4.17149934821498e-07,"Ppp2r3d/Timeless/Anapc15/Apc/Lcmt1/Aven/Babam1/Baz1b/Birc5/Brca2/Casp2/Cdk2ap2/Cdkn1a/Cdt1/Cep192/Chmp4c/Clspn/Ctdsp1/Ctdspl/Rnaseh2b/Dmrt1/Dna2/Dync1li1/Ercc6/Jade1/Plk1/Kat2b/Khdc3/Knl1/Mapk14/Mdc1/Mdm1/Mrnip/Msh2/Muc1/Nbn/Nek2/Nme6/Nubp1/Pinx1/Pkd2/Ppp2r5c/Rad51/Rbl2/Rpa2/Sde2/Setmar/Sox2/Stil/Syf2/Taok3/Ticrr/Topbp1/Trim37/Trp53/Ttk/Usp28/Vps4a/Wapl/Wee1/Zfp207/Zfp655/Zw10/Zwint",64
"GO:0006260","DNA replication","58/2156","271/23040",0.214022140221402,2.28713827026953,6.84837003836027,1.59018000209569e-09,4.85289964015448e-07,4.17149934821498e-07,"Timeless/Actl6a/Actr8/Asf1a/Atf1/Brca2/Brpf3/Ccne2/Cdc7/Cdt1/Chaf1a/Chaf1b/Chrac1/Dnaja3/Ctc1/Dna2/Endog/Faf1/Fancm/Gins1/Gins3/Ing5/Jade1/Khdc3/Mapk15/Mcm5/Meaf6/Mms22l/Nbn/Nfrkb/Nucks1/Parp1/Pif1/Rad51/Rbbp7/Rmi2/Rpa2/Rrm1/Rtf2/Ruvbl1/Sde2/Senp2/Setmar/Sin3a/Smarcal1/Smc3/Ssbp1/Terf1/Ticrr/Top1/Topbp1/Traip/Trp53/Ttf1/Wapl/Wrnip1/Yy1/Zpr1",58
"GO:0006913","nucleocytoplasmic transport","70/2156","356/23040",0.196629213483146,2.10126951699985,6.72834336000803,1.66195193155975e-09,4.85289964015448e-07,4.17149934821498e-07,"Kpna1/Akap5/Ankle1/Anp32a/Anp32b/Nup62/Axin1/Thoc2l/Cdh1/Cdkn1a/Cfl1/Chp1/Cse1l/Ddx39a/Ddx39b/Dnajc27/Egr2/Emd/Ep300/Epm2a/Styx/Hhex/Ing1/Iws1/Jak2/Magoh/Mapk14/Mapk1/Mcm3ap/Mdn1/Mlx/Ncbp2/Nf1/Nmd3/Nolc1/Nup155/Nup160/Nup214/Nup43/Nup50/Nup85/Nutf2/Nxf1/Phax/Ppm1a/Ppp1cc/Ppp1r12a/Psen1/Ptpn14/Rab23/Ranbp2/Rbm22/Rbm33/Rgs14/Rps15/Snupn/Srsf3/Thoc1/Thoc5/Thoc7/Tmco6/Stk4/Traf3ip2/Trp53/Txnip/Uaca/Ythdc1/Ywhae/Trim28/Zpr1",70
"GO:0051169","nuclear transport","70/2156","356/23040",0.196629213483146,2.10126951699985,6.72834336000803,1.66195193155975e-09,4.85289964015448e-07,4.17149934821498e-07,"Kpna1/Akap5/Ankle1/Anp32a/Anp32b/Nup62/Axin1/Thoc2l/Cdh1/Cdkn1a/Cfl1/Chp1/Cse1l/Ddx39a/Ddx39b/Dnajc27/Egr2/Emd/Ep300/Epm2a/Styx/Hhex/Ing1/Iws1/Jak2/Magoh/Mapk14/Mapk1/Mcm3ap/Mdn1/Mlx/Ncbp2/Nf1/Nmd3/Nolc1/Nup155/Nup160/Nup214/Nup43/Nup50/Nup85/Nutf2/Nxf1/Phax/Ppm1a/Ppp1cc/Ppp1r12a/Psen1/Ptpn14/Rab23/Ranbp2/Rbm22/Rbm33/Rgs14/Rps15/Snupn/Srsf3/Thoc1/Thoc5/Thoc7/Tmco6/Stk4/Traf3ip2/Trp53/Txnip/Uaca/Ythdc1/Ywhae/Trim28/Zpr1",70
"GO:0010639","negative regulation of organelle organization","73/2156","388/23040",0.188144329896907,2.01059617849014,6.45044365995225,5.49381720340647e-09,1.47390546226608e-06,1.2669529829753e-06,"Clasp1/Acaa2/Anapc15/Apc2/Apc/Arap1/Lcmt1/Arhgef2/Arhgef7/Baz1b/Birc5/Bok/Camsap3/Capzb/Cdk10/Cep192/Cfl1/Ctc1/Dmrt1/Dync1li1/Dyrk1a/Ercc1/Exosc10/Mid1/Inpp5k/Plk1/Kank3/Kat2b/Khdc3/Knl1/Map4/Mapt/Mdm1/Mid1ip1/Mtor/Mul1/Nbn/Nme6/Nubp1/Odf2l/Oma1/Tent4b/Parp1/Phf23/Pif1/Pinx1/Ppp1r9a/Rnf41/Iqschfp/Setmar/Sgk1/Shank1/Shank3/Slc25a5/Src/Stmn1/Tchp/Terf1/Tesk1/Tmem39a/Tnks2/Trim37/Trim54/Trp53/Ttk/Usp10/Wapl/Wasf2/Wdr44/Zfp207/Tbcd/Zw10/Zwint",73
"GO:0006352","DNA-templated transcription initiation","43/2156","179/23040",0.240223463687151,2.56713757112799,6.76293751259799,5.60537673256802e-09,1.47390546226608e-06,1.2669529829753e-06,"Atf7ip/Bclaf1/Bmyc/Creb1/Dr1/Ep300/Ercc1/Ercc3/Ercc6/Gtf2a2/Gtf2b/Kat8/Lcor/Mdc1/Med11/Med21/Med28/Med7/Mterf1b/N6amt1/Noc2l/Tbp/Pou5f1/Pwwp2a/Rbbp5/Rrn3/Rsf1/Setd1a/Sgf29/Smarca4/Smarcd1/Snapc5/Taf12/Taf13/Taf1/Taf1b/Taf4b/Taf5/Trp53/Ttf1/Vps72/Wdr5/Tsix",43
"GO:0006417","regulation of translation","69/2156","359/23040",0.192200557103064,2.05394287368024,6.46669748656944,5.80476466303422e-09,1.47390546226608e-06,1.2669529829753e-06,"Rbm4b/Aars1/Eif2ak1/Cnot11/Cnot8/Csde1/Ddx39b/Ddx3x/Ddx6/Dnajc3/Dus3l/Eef2/Eef2k/Eif1/Eif2ak3/Eif3b/Eif4ebp1/Eif4g1/Eif4g3/Enc1/Ep300/Eprs1/Niban1/Fxr1/Hbs1l/Ilf3/Impact/Ireb2/Larp1/Magoh/Malsu1/Mapk1/Mknk1/Mtg2/Mtor/Nanos1/Ncbp2/Neurl1a/Ngrn/Nolc1/Ogt/Paip1/Paip2/Parp16/Patl1/Pcif1/Pkm/Ppp1ca/Ppp1r15b/Pstk/Pum1/Pym1/Rara/Rpl10/Rpl38/Rpl5/Secisbp2/Serbp1/Sh3bgrl/Srp9/Stk35/Tarbp2/Tmed2/Unk/Upf3a/Usp16/Ythdf3/Zcchc4/Zfp598",69
"GO:0019827","stem cell population maintenance","48/2156","213/23040",0.225352112676056,2.4082155269278,6.63412819217864,7.01622740617386e-09,1.66184950140153e-06,1.42850761935542e-06,"Arid4a/Actl6a/Apc/Aspm/Bcl7a/Bcl7b/Brms1l/Ctr9/Ddx6/Smarcc1/Eomes/Esrrb/Fgf4/Fzd7/Ing1/Kat6a/Kdm4c/Mcph1/Med21/Med28/Med7/Mtf2/Nanog/Ncoa3/Nkap/Nodal/Ogt/Pcm1/Pou5f1/Rbbp7/Rbpj/Rest/Sap130/Setd1a/Setd6/Sin3a/Panct2/Smarca4/Smarcd1/Smc3/Sox2/Tbx3/Tcf15/Tead1/Tfap2c/Vps72/Wdr43/Zc3h13",48
"GO:2000781","positive regulation of double-strand break repair","27/2156","85/23040",0.317647058823529,3.39452144494161,7.10622400792771,7.11408176969832e-09,1.66184950140153e-06,1.42850761935542e-06,"Shld1/Timeless/Actl6a/Bcl7a/Bcl7b/Smarcc1/Epc2/Ercc6/Fus/Ing3/Khdc3/Kmt5b/Meaf6/Mgmt/Mrgbp/Mrnip/Parp1/Pnkp/Ruvbl1/Setmar/Slf2/Smarca4/Smarcd1/Ube2n/Vps72/Wdr48/Zcwpw1",27
"GO:0045739","positive regulation of DNA repair","35/2156","131/23040",0.267175572519084,2.8551601070685,6.84168897006261,7.8174047022435e-09,1.75590936388854e-06,1.50936044635625e-06,"Shld1/Timeless/Actl6a/Actr8/Babam1/Bcl7a/Bcl7b/Smarcc1/Epc2/Ercc6/Eya3/Fus/Ing3/Khdc3/Kmt5b/Meaf6/Mgmt/Mrgbp/Mrnip/Nfrkb/Parp1/Pnkp/Rnf8/Ruvbl1/Setmar/Slf2/Smarca4/Smarcd1/Pnp/Ube2n/Vps72/Wdr48/Yy1/Trim28/Zcwpw1",35
"GO:0032386","regulation of intracellular transport","59/2156","291/23040",0.202749140893471,2.166669854446,6.43520911099555,9.71846828927844e-09,2.10206869664393e-06,1.80691521526584e-06,"Tamalin/Akap5/Anp32b/Arhgap8/Nup62/B3gat3/Borcs5/Capn10/Cd81/Cdh1/Chp1/Derl3/Dnajc27/Dync1h1/Edem1/Eipr1/Emd/Ep300/Epm2a/Gcc2/Hrc/Insig1/Iws1/Jak2/Lamp1/Map2k2/Mapk14/Mapk1/Mapt/Mtmr2/Nf1/Nolc1/Nup214/Nutf2/Oaz1/Pcm1/Ppm1a/Ppp1cc/Ppp1r12a/Psen1/Ptpn14/Ptpn1/Rab23/Rab29/Rbm22/Ripor1/Rufy3/Spag5/Src/Stx18/Dynlt2b/Thoc5/Tm9sf4/Cep290/Uaca/Yod1/Ywhae/Trim28/Zpr1",59
"GO:0071826","protein-RNA complex organization","43/2156","184/23040",0.233695652173913,2.49737839799952,6.55223868691822,1.35054862748913e-08,2.81685856590591e-06,2.42134075356981e-06,"Coil/Celf1/Clns1a/Ddx39b/Faf2/Ramac/Gemin2/Gemin6/Htatsf1/Lsm4/Luc7l2/Luc7l/Mbnl1/Mcts1/Mcts2/Mdn1/Mrpl20/Naf1/Rps14/Nop2/Prpf6/Rpl10/Rpl38/Rpl5/Rps15/Rps19/Rps5/Rpsa/Rrs1/Rsrp1/Ruvbl1/Sfswap/Smn1/Snrpc/Snrpg/Srsf10/Srsf1/Tarbp2/Tfip11/U2af2/Usp4/Ythdc1/Znhit6",43
"GO:0098727","maintenance of cell number","48/2156","218/23040",0.220183486238532,2.35298122585148,6.44900204958535,1.54224783349579e-08,3.10576805090188e-06,2.669684180741e-06,"Arid4a/Actl6a/Apc/Aspm/Bcl7a/Bcl7b/Brms1l/Ctr9/Ddx6/Smarcc1/Eomes/Esrrb/Fgf4/Fzd7/Ing1/Kat6a/Kdm4c/Mcph1/Med21/Med28/Med7/Mtf2/Nanog/Ncoa3/Nkap/Nodal/Ogt/Pcm1/Pou5f1/Rbbp7/Rbpj/Rest/Sap130/Setd1a/Setd6/Sin3a/Panct2/Smarca4/Smarcd1/Smc3/Sox2/Tbx3/Tcf15/Tead1/Tfap2c/Vps72/Wdr43/Zc3h13",48
"GO:0140694","non-membrane-bounded organelle assembly","75/2156","413/23040",0.181598062953995,1.94063978221709,6.19775248365385,1.65293054857006e-08,3.21770480121638e-06,2.76590378460723e-06,"Clasp1/Rnf213/Abraxas2/Arhgef2/Aspm/Nup62/Atxn2/Birc5/Stard9/Cep192/Chmp4c/Csde1/Csrp1/Csrp2/Dbnl/Ddb1/Ddx3x/Ddx6/Dync1h1/Ep300/Fscn1/Fxr1/G3bp1/Gtf2b/Itgb1/Plk1/Kat2b/Khdc3/Kif11/Lsm4/Mapk15/Mapk9/Mdm1/Mdn1/Mrpl20/Mrps2/Mybl2/Rps14/Nek2/Ngrn/Nop2/Pan3/Patl1/Plk4/Poc1b/Ppp1r35/Prc1/Prkaa1/Rpl10/Rpl38/Rpl5/Rps15/Rps19/Rps5/Rpsa/Rrs1/Sass6/Smc3/Smim22/Spag5/Sqle/Src/Stag1/Stil/Sugt1/Tnnt3/Wrap73/Trim37/Tubgcp4/Tubgcp5/Uhrf1/Usp10/Washc1/Ythdf3/Zfp207",75
"GO:0031400","negative regulation of protein modification process","80/2156","452/23040",0.176991150442478,1.89140821252073,6.14973365875331,1.81013845332954e-08,3.4100672798208e-06,2.93125646313364e-06,"Rps23rg1/Ager/Apc/Nup62/Atg5/Bex3/Cadm1/Caml/Cdkn1a/Cdyl/Chordc1/Chp1/Dnaja3/Crkl/Ctdsp1/Ctdspl/Ctnnb1/Deptor/Dnajc3/Dusp6/Dvl1/Eif4g1/Ensa/Epm2a/Niban1/Fem1a/Fkbp8/Gadd45g/Gba1/Hexim1/Hexim2/Hhex/Hmg20a/Hspb1/Igbp1/Impact/Inpp5k/Ivns1abp/Plk1/Kat2b/Klf15/Lats1/Mapt/Mgat5/Mtor/Nf1/Nolc1/Ogt/Oxr1/Pbk/Pias3/Pinx1/Pip5kl1/Plpp3/Ppia/Ppp1r15b/Prkaa1/Prkar2a/Prkce/Prmt3/Psen1/Ptpn1/Rabgef1/Rgs14/Rpl5/Senp2/Sfrp2/Smad7/Socs4/Spag9/Spred1/Spry1/Tesk1/Tmed2/U2af2/Ubxn1/Usp4/Vps25/Ywhae/Zbed3",80
